4.50e+12	2.86e+09
4.50e+12	5.71e+09
4.50e+12	8.57e+09
4.50e+12	1.14e+10
4.50e+12	1.43e+10
4.50e+12	1.71e+10
4.50e+12	2.00e+10
4.50e+12	2.29e+10
4.50e+12	2.57e+10
4.50e+12	2.86e+10
4.50e+12	3.14e+10
4.50e+12	3.43e+10
4.50e+12	3.71e+10
4.50e+12	4.00e+10
4.50e+12	4.29e+10
4.50e+12	4.57e+10
4.50e+12	4.86e+10
4.50e+12	5.14e+10
4.50e+12	5.43e+10
4.50e+12	5.71e+10
4.50e+12	6.00e+10
4.50e+12	6.29e+10
4.50e+12	6.57e+10
4.50e+12	6.86e+10
4.50e+12	7.14e+10
4.50e+12	7.43e+10
4.50e+12	7.71e+10
4.50e+12	8.00e+10
4.50e+12	8.29e+10
4.50e+12	8.57e+10
4.50e+12	8.86e+10
4.50e+12	9.14e+10
4.50e+12	9.43e+10
4.50e+12	9.71e+10
4.50e+12	1.00e+11
4.50e+12	1.03e+11
4.50e+12	1.06e+11
4.50e+12	1.09e+11
4.50e+12	1.11e+11
4.50e+12	1.14e+11
4.50e+12	1.17e+11
4.50e+12	1.20e+11
4.50e+12	1.23e+11
4.50e+12	1.26e+11
4.50e+12	1.29e+11
4.50e+12	1.31e+11
4.50e+12	1.34e+11
4.50e+12	1.37e+11
4.50e+12	1.40e+11
4.50e+12	1.43e+11
4.50e+12	1.46e+11
4.50e+12	1.49e+11
4.50e+12	1.51e+11
4.50e+12	1.54e+11
4.50e+12	1.57e+11
4.50e+12	1.60e+11
4.50e+12	1.63e+11
4.50e+12	1.66e+11
4.50e+12	1.69e+11
4.50e+12	1.71e+11
4.50e+12	1.74e+11
4.49e+12	1.77e+11
4.49e+12	1.80e+11
4.49e+12	1.83e+11
4.49e+12	1.86e+11
4.49e+12	1.89e+11
4.49e+12	1.91e+11
4.49e+12	1.94e+11
4.49e+12	1.97e+11
4.49e+12	2.00e+11
4.49e+12	2.03e+11
4.49e+12	2.06e+11
4.49e+12	2.09e+11
4.49e+12	2.11e+11
4.49e+12	2.14e+11
4.49e+12	2.17e+11
4.49e+12	2.20e+11
4.49e+12	2.23e+11
4.49e+12	2.26e+11
4.49e+12	2.28e+11
4.49e+12	2.31e+11
4.49e+12	2.34e+11
4.49e+12	2.37e+11
4.49e+12	2.40e+11
4.49e+12	2.43e+11
4.49e+12	2.46e+11
4.49e+12	2.48e+11
4.49e+12	2.51e+11
4.49e+12	2.54e+11
4.49e+12	2.57e+11
4.49e+12	2.60e+11
