2.88e+12	3.57e+09
2.88e+12	7.15e+09
2.87e+12	1.07e+10
2.87e+12	1.43e+10
2.87e+12	1.79e+10
2.87e+12	2.14e+10
2.87e+12	2.50e+10
2.87e+12	2.86e+10
2.87e+12	3.22e+10
2.87e+12	3.57e+10
2.87e+12	3.93e+10
2.87e+12	4.29e+10
2.87e+12	4.65e+10
2.87e+12	5.00e+10
2.87e+12	5.36e+10
2.87e+12	5.72e+10
2.87e+12	6.08e+10
2.87e+12	6.43e+10
2.87e+12	6.79e+10
2.87e+12	7.15e+10
2.87e+12	7.50e+10
2.87e+12	7.86e+10
2.87e+12	8.22e+10
2.87e+12	8.58e+10
2.87e+12	8.93e+10
2.87e+12	9.29e+10
2.87e+12	9.65e+10
2.87e+12	1.00e+11
2.87e+12	1.04e+11
2.87e+12	1.07e+11
2.87e+12	1.11e+11
2.87e+12	1.14e+11
2.87e+12	1.18e+11
2.87e+12	1.21e+11
2.87e+12	1.25e+11
2.87e+12	1.29e+11
2.87e+12	1.32e+11
2.87e+12	1.36e+11
2.87e+12	1.39e+11
2.87e+12	1.43e+11
2.87e+12	1.46e+11
2.87e+12	1.50e+11
2.87e+12	1.54e+11
2.87e+12	1.57e+11
2.87e+12	1.61e+11
2.87e+12	1.64e+11
2.87e+12	1.68e+11
2.87e+12	1.71e+11
2.87e+12	1.75e+11
2.87e+12	1.79e+11
2.87e+12	1.82e+11
2.87e+12	1.86e+11
2.87e+12	1.89e+11
2.87e+12	1.93e+11
2.87e+12	1.96e+11
2.87e+12	2.00e+11
2.87e+12	2.04e+11
2.87e+12	2.07e+11
2.87e+12	2.11e+11
2.87e+12	2.14e+11
