7.13e+10	8.07e+10
-1.41e+10	1.05e+11
-8.83e+10	5.49e+10
-9.48e+10	-3.57e+10
-2.51e+10	-9.57e+10
6.43e+10	-7.26e+10
9.35e+10	1.53e+10
3.24e+10	8.55e+10
-5.91e+10	6.31e+10
-7.30e+10	-3.14e+10
1.53e+10	-6.75e+10
4.83e+10	1.51e+10
-6.10e+10	4.33e+10
6.53e+10	-2.97e+10
8.83e+11	2.59e+11
1.70e+12	5.47e+11
2.51e+12	8.35e+11
3.33e+12	1.12e+12
4.14e+12	1.41e+12
4.96e+12	1.70e+12
5.78e+12	1.99e+12
6.59e+12	2.27e+12
7.41e+12	2.56e+12
8.22e+12	2.85e+12
9.04e+12	3.14e+12
9.85e+12	3.43e+12
1.07e+13	3.71e+12
1.15e+13	4.00e+12
1.23e+13	4.29e+12
1.31e+13	4.58e+12
1.39e+13	4.86e+12
1.47e+13	5.15e+12
1.56e+13	5.44e+12
1.64e+13	5.73e+12
1.72e+13	6.02e+12
1.80e+13	6.30e+12
1.88e+13	6.59e+12
1.96e+13	6.88e+12
2.04e+13	7.17e+12
2.13e+13	7.45e+12
2.21e+13	7.74e+12
2.29e+13	8.03e+12
2.37e+13	8.32e+12
2.45e+13	8.61e+12
2.53e+13	8.89e+12
2.62e+13	9.18e+12
2.70e+13	9.47e+12
2.78e+13	9.76e+12
2.86e+13	1.00e+13
2.94e+13	1.03e+13
3.02e+13	1.06e+13
3.10e+13	1.09e+13
3.19e+13	1.12e+13
3.27e+13	1.15e+13
3.35e+13	1.18e+13
3.43e+13	1.21e+13
3.51e+13	1.23e+13
3.59e+13	1.26e+13
3.67e+13	1.29e+13
3.76e+13	1.32e+13
3.84e+13	1.35e+13
3.92e+13	1.38e+13
4.00e+13	1.41e+13
4.08e+13	1.44e+13
4.16e+13	1.46e+13
4.25e+13	1.49e+13
4.33e+13	1.52e+13
4.41e+13	1.55e+13
4.49e+13	1.58e+13
4.57e+13	1.61e+13
4.65e+13	1.64e+13
4.73e+13	1.67e+13
4.82e+13	1.70e+13
4.90e+13	1.72e+13
4.98e+13	1.75e+13
5.06e+13	1.78e+13
5.14e+13	1.81e+13
5.22e+13	1.84e+13
5.31e+13	1.87e+13
5.39e+13	1.90e+13
5.47e+13	1.93e+13
5.55e+13	1.95e+13
5.63e+13	1.98e+13
5.71e+13	2.01e+13
5.79e+13	2.04e+13
5.88e+13	2.07e+13
5.96e+13	2.10e+13
6.04e+13	2.13e+13
6.12e+13	2.16e+13
6.20e+13	2.18e+13
6.28e+13	2.21e+13
6.36e+13	2.24e+13
6.45e+13	2.27e+13
6.53e+13	2.30e+13
6.61e+13	2.33e+13
6.69e+13	2.36e+13
6.77e+13	2.39e+13
6.85e+13	2.41e+13
6.94e+13	2.44e+13
7.02e+13	2.47e+13
7.10e+13	2.50e+13
7.18e+13	2.53e+13
7.26e+13	2.56e+13
7.34e+13	2.59e+13
7.42e+13	2.62e+13
7.51e+13	2.64e+13
7.59e+13	2.67e+13
7.67e+13	2.70e+13
7.75e+13	2.73e+13
7.83e+13	2.76e+13
7.91e+13	2.79e+13
7.99e+13	2.82e+13
8.08e+13	2.85e+13
8.16e+13	2.88e+13
8.24e+13	2.90e+13
8.32e+13	2.93e+13
8.40e+13	2.96e+13
8.48e+13	2.99e+13
8.57e+13	3.02e+13
8.65e+13	3.05e+13
8.73e+13	3.08e+13
8.81e+13	3.11e+13
8.89e+13	3.13e+13
8.97e+13	3.16e+13
9.05e+13	3.19e+13
9.14e+13	3.22e+13
9.22e+13	3.25e+13
9.30e+13	3.28e+13
9.38e+13	3.31e+13
9.46e+13	3.34e+13
9.54e+13	3.36e+13
9.62e+13	3.39e+13
9.71e+13	3.42e+13
9.79e+13	3.45e+13
9.87e+13	3.48e+13
9.95e+13	3.51e+13
1.00e+14	3.54e+13
1.01e+14	3.57e+13
1.02e+14	3.59e+13
1.03e+14	3.62e+13
1.04e+14	3.65e+13
1.04e+14	3.68e+13
1.05e+14	3.71e+13
1.06e+14	3.74e+13
1.07e+14	3.77e+13
1.08e+14	3.80e+13
1.08e+14	3.82e+13
1.09e+14	3.85e+13
1.10e+14	3.88e+13
1.11e+14	3.91e+13
1.12e+14	3.94e+13
1.13e+14	3.97e+13
1.13e+14	4.00e+13
1.14e+14	4.03e+13
1.15e+14	4.05e+13
1.16e+14	4.08e+13
1.17e+14	4.11e+13
1.17e+14	4.14e+13
1.18e+14	4.17e+13
1.19e+14	4.20e+13
1.20e+14	4.23e+13
1.21e+14	4.26e+13
1.22e+14	4.29e+13
1.22e+14	4.31e+13
1.23e+14	4.34e+13
1.24e+14	4.37e+13
1.25e+14	4.40e+13
1.26e+14	4.43e+13
1.26e+14	4.46e+13
1.27e+14	4.49e+13
1.28e+14	4.52e+13
1.29e+14	4.54e+13
1.30e+14	4.57e+13
1.30e+14	4.60e+13
1.31e+14	4.63e+13
1.32e+14	4.66e+13
1.33e+14	4.69e+13
1.34e+14	4.72e+13
1.35e+14	4.75e+13
1.35e+14	4.77e+13
1.36e+14	4.80e+13
1.37e+14	4.83e+13
1.38e+14	4.86e+13
