4.31e+09	7.35e+10
3.68e+09	-3.61e+10
1.71e+11	-1.20e+11
3.11e+11	-2.02e+11
4.46e+11	-2.80e+11
5.77e+11	-3.55e+11
7.07e+11	-4.30e+11
8.36e+11	-5.04e+11
9.64e+11	-5.78e+11
1.09e+12	-6.51e+11
1.22e+12	-7.24e+11
1.34e+12	-7.96e+11
1.47e+12	-8.69e+11
1.60e+12	-9.41e+11
1.72e+12	-1.01e+12
1.85e+12	-1.09e+12
1.97e+12	-1.16e+12
2.10e+12	-1.23e+12
2.22e+12	-1.30e+12
2.35e+12	-1.37e+12
2.47e+12	-1.44e+12
2.60e+12	-1.52e+12
2.72e+12	-1.59e+12
2.84e+12	-1.66e+12
2.97e+12	-1.73e+12
3.09e+12	-1.80e+12
3.22e+12	-1.87e+12
3.34e+12	-1.94e+12
3.47e+12	-2.02e+12
3.59e+12	-2.09e+12
3.71e+12	-2.16e+12
3.84e+12	-2.23e+12
3.96e+12	-2.30e+12
4.09e+12	-2.37e+12
4.21e+12	-2.44e+12
4.33e+12	-2.51e+12
4.46e+12	-2.58e+12
4.58e+12	-2.66e+12
4.70e+12	-2.73e+12
4.83e+12	-2.80e+12
4.95e+12	-2.87e+12
5.08e+12	-2.94e+12
5.20e+12	-3.01e+12
5.32e+12	-3.08e+12
5.45e+12	-3.15e+12
5.57e+12	-3.22e+12
5.69e+12	-3.29e+12
5.82e+12	-3.37e+12
5.94e+12	-3.44e+12
6.06e+12	-3.51e+12
6.19e+12	-3.58e+12
6.31e+12	-3.65e+12
6.43e+12	-3.72e+12
6.56e+12	-3.79e+12
6.68e+12	-3.86e+12
6.80e+12	-3.93e+12
6.93e+12	-4.00e+12
7.05e+12	-4.07e+12
7.17e+12	-4.15e+12
7.30e+12	-4.22e+12
7.42e+12	-4.29e+12
7.54e+12	-4.36e+12
7.67e+12	-4.43e+12
7.79e+12	-4.50e+12
7.91e+12	-4.57e+12
8.04e+12	-4.64e+12
8.16e+12	-4.71e+12
8.28e+12	-4.78e+12
8.41e+12	-4.85e+12
8.53e+12	-4.92e+12
8.65e+12	-4.99e+12
8.78e+12	-5.07e+12
8.90e+12	-5.14e+12
9.02e+12	-5.21e+12
9.15e+12	-5.28e+12
9.27e+12	-5.35e+12
9.39e+12	-5.42e+12
9.52e+12	-5.49e+12
9.64e+12	-5.56e+12
9.76e+12	-5.63e+12
9.89e+12	-5.70e+12
1.00e+13	-5.77e+12
1.01e+13	-5.84e+12
1.03e+13	-5.91e+12
1.04e+13	-5.99e+12
1.05e+13	-6.06e+12
1.06e+13	-6.13e+12
1.07e+13	-6.20e+12
1.09e+13	-6.27e+12
1.10e+13	-6.34e+12
1.11e+13	-6.41e+12
1.12e+13	-6.48e+12
1.14e+13	-6.55e+12
1.15e+13	-6.62e+12
1.16e+13	-6.69e+12
1.17e+13	-6.76e+12
1.19e+13	-6.83e+12
1.20e+13	-6.90e+12
1.21e+13	-6.98e+12
1.22e+13	-7.05e+12
1.23e+13	-7.12e+12
1.25e+13	-7.19e+12
1.26e+13	-7.26e+12
1.27e+13	-7.33e+12
1.28e+13	-7.40e+12
1.30e+13	-7.47e+12
1.31e+13	-7.54e+12
1.32e+13	-7.61e+12
1.33e+13	-7.68e+12
1.35e+13	-7.75e+12
1.36e+13	-7.82e+12
1.37e+13	-7.89e+12
1.38e+13	-7.96e+12
1.39e+13	-8.04e+12
1.41e+13	-8.11e+12
1.42e+13	-8.18e+12
1.43e+13	-8.25e+12
1.44e+13	-8.32e+12
1.46e+13	-8.39e+12
1.47e+13	-8.46e+12
1.48e+13	-8.53e+12
1.49e+13	-8.60e+12
1.51e+13	-8.67e+12
1.52e+13	-8.74e+12
1.53e+13	-8.81e+12
1.54e+13	-8.88e+12
1.55e+13	-8.95e+12
1.57e+13	-9.02e+12
1.58e+13	-9.10e+12
1.59e+13	-9.17e+12
1.60e+13	-9.24e+12
1.62e+13	-9.31e+12
1.63e+13	-9.38e+12
1.64e+13	-9.45e+12
1.65e+13	-9.52e+12
1.67e+13	-9.59e+12
1.68e+13	-9.66e+12
1.69e+13	-9.73e+12
1.70e+13	-9.80e+12
1.71e+13	-9.87e+12
1.73e+13	-9.94e+12
1.74e+13	-1.00e+13
1.75e+13	-1.01e+13
1.76e+13	-1.02e+13
1.78e+13	-1.02e+13
1.79e+13	-1.03e+13
1.80e+13	-1.04e+13
1.81e+13	-1.04e+13
1.82e+13	-1.05e+13
1.84e+13	-1.06e+13
1.85e+13	-1.06e+13
1.86e+13	-1.07e+13
1.87e+13	-1.08e+13
1.89e+13	-1.09e+13
1.90e+13	-1.09e+13
1.91e+13	-1.10e+13
1.92e+13	-1.11e+13
1.94e+13	-1.11e+13
1.95e+13	-1.12e+13
1.96e+13	-1.13e+13
1.97e+13	-1.14e+13
1.98e+13	-1.14e+13
2.00e+13	-1.15e+13
2.01e+13	-1.16e+13
2.02e+13	-1.16e+13
2.03e+13	-1.17e+13
2.05e+13	-1.18e+13
2.06e+13	-1.18e+13
2.07e+13	-1.19e+13
2.08e+13	-1.20e+13
2.10e+13	-1.21e+13
2.11e+13	-1.21e+13
2.12e+13	-1.22e+13
2.13e+13	-1.23e+13
2.14e+13	-1.23e+13
2.16e+13	-1.24e+13
2.17e+13	-1.25e+13
2.18e+13	-1.26e+13
2.19e+13	-1.26e+13
2.21e+13	-1.27e+13
2.22e+13	-1.28e+13
2.23e+13	-1.28e+13
2.24e+13	-1.29e+13
2.26e+13	-1.30e+13
2.27e+13	-1.30e+13
2.28e+13	-1.31e+13
